H,M,E,B,HSubs,MSubs,ESubs,BSubs
0.0625,0.078732,70,0.5,26,28,5,3
0.0625,0.078732,70,0.75,26,28,5,4
0.0625,0.078732,70,1,26,28,5,5
0.0625,0.078732,80,0.75,26,28,6,4
0.0625,0.078732,80,1,26,28,6,5
0.0625,0.078732,90,0.75,26,28,7,4
0.0625,0.078732,90,1,26,28,7,5
0.0625,0.078732,190,1,26,28,17,5
0.0625,0.078732,200,0.25,26,28,18,2
0.0625,0.078732,200,1,26,28,18,5
0.0625,0.078732,210,0.75,26,28,19,4
0.0625,0.078732,240,0.25,26,28,22,2
0.0625,0.078732,270,0.25,26,28,25,2
0.0625,0.087808,30,0,26,29,1,1
0.0625,0.087808,30,0.25,26,29,1,2
0.0625,0.087808,30,0.5,26,29,1,3
0.0625,0.087808,30,0.75,26,29,1,4
0.0625,0.087808,30,1,26,29,1,5
0.0625,0.087808,40,0,26,29,2,1
0.0625,0.087808,40,0.25,26,29,2,2
0.0625,0.087808,40,0.5,26,29,2,3
0.0625,0.087808,40,0.75,26,29,2,4
0.0625,0.087808,40,1,26,29,2,5
0.0625,0.087808,50,0,26,29,3,1
0.0625,0.087808,50,0.25,26,29,3,2
0.0625,0.087808,50,0.5,26,29,3,3
0.0625,0.087808,50,0.75,26,29,3,4
0.0625,0.087808,50,1,26,29,3,5
0.0625,0.087808,60,0,26,29,4,1
0.0625,0.087808,60,0.25,26,29,4,2
0.0625,0.087808,60,0.5,26,29,4,3
0.0625,0.087808,60,0.75,26,29,4,4
0.0625,0.087808,60,1,26,29,4,5
0.0625,0.087808,70,0.75,26,29,5,4
0.0625,0.087808,70,1,26,29,5,5
0.0625,0.087808,80,0.75,26,29,6,4
0.0625,0.087808,80,1,26,29,6,5
0.0625,0.087808,170,0.5,26,29,15,3
0.0625,0.087808,190,1,26,29,17,5
0.0625,0.087808,210,0.75,26,29,19,4
0.0625,0.087808,240,0.75,26,29,22,4
0.0625,0.087808,250,0.5,26,29,23,3
0.0625,0.097556,30,0,26,30,1,1
0.0625,0.097556,30,0.25,26,30,1,2
0.0625,0.097556,30,0.5,26,30,1,3
0.0625,0.097556,30,0.75,26,30,1,4
0.0625,0.097556,30,1,26,30,1,5
0.0625,0.097556,40,0,26,30,2,1
0.0625,0.097556,40,0.25,26,30,2,2
0.0625,0.097556,40,0.5,26,30,2,3
0.0625,0.097556,40,0.75,26,30,2,4
0.0625,0.097556,40,1,26,30,2,5
0.0625,0.097556,50,0,26,30,3,1
0.0625,0.097556,50,0.25,26,30,3,2
0.0625,0.097556,50,0.5,26,30,3,3
0.0625,0.097556,50,0.75,26,30,3,4
0.0625,0.097556,50,1,26,30,3,5
0.0625,0.097556,60,0,26,30,4,1
0.0625,0.097556,60,0.25,26,30,4,2
0.0625,0.097556,60,0.5,26,30,4,3
0.0625,0.097556,60,0.75,26,30,4,4
0.0625,0.097556,60,1,26,30,4,5
0.0625,0.097556,70,0.25,26,30,5,2
0.0625,0.097556,70,0.75,26,30,5,4
0.0625,0.097556,70,1,26,30,5,5
0.0625,0.097556,80,0.75,26,30,6,4
0.0625,0.097556,80,1,26,30,6,5
0.0625,0.097556,170,1,26,30,15,5
0.0625,0.097556,180,0.75,26,30,16,4
0.0625,0.097556,200,0.75,26,30,18,4
0.0625,0.097556,210,0.25,26,30,19,2
0.0625,0.097556,210,1,26,30,19,5
0.0625,0.097556,220,0,26,30,20,1
0.0625,0.108,30,0,26,31,1,1
0.0625,0.108,30,0.25,26,31,1,2
0.0625,0.108,30,0.5,26,31,1,3
0.0625,0.108,30,0.75,26,31,1,4
0.0625,0.108,30,1,26,31,1,5
0.0625,0.108,40,0,26,31,2,1
0.0625,0.108,40,0.25,26,31,2,2
0.0625,0.108,40,0.5,26,31,2,3
0.0625,0.108,40,0.75,26,31,2,4
0.0625,0.108,40,1,26,31,2,5
0.0625,0.108,50,0,26,31,3,1
0.0625,0.108,50,0.25,26,31,3,2
0.0625,0.108,50,0.5,26,31,3,3
0.0625,0.108,50,0.75,26,31,3,4
0.0625,0.108,50,1,26,31,3,5
0.0625,0.108,60,0.5,26,31,4,3
0.0625,0.108,60,0.75,26,31,4,4
0.0625,0.108,60,1,26,31,4,5
0.0625,0.108,70,0.75,26,31,5,4
0.0625,0.108,70,1,26,31,5,5
0.0625,0.108,160,1,26,31,14,5
0.0625,0.108,170,1,26,31,15,5
0.0625,0.108,180,1,26,31,16,5
0.0625,0.108,190,1,26,31,17,5
0.0625,0.108,200,0.25,26,31,18,2
0.0625,0.119164,30,0,26,32,1,1
0.0625,0.119164,30,0.25,26,32,1,2
0.0625,0.119164,30,0.5,26,32,1,3
0.0625,0.119164,30,0.75,26,32,1,4
0.0625,0.119164,30,1,26,32,1,5
0.0625,0.119164,40,0,26,32,2,1
0.0625,0.119164,40,0.25,26,32,2,2
0.0625,0.119164,40,0.5,26,32,2,3
0.0625,0.119164,40,0.75,26,32,2,4
0.0625,0.119164,40,1,26,32,2,5
0.0625,0.119164,50,0.25,26,32,3,2
0.0625,0.119164,50,0.5,26,32,3,3
0.0625,0.119164,50,0.75,26,32,3,4
0.0625,0.119164,50,1,26,32,3,5
0.0625,0.119164,60,0.75,26,32,4,4
0.0625,0.119164,60,1,26,32,4,5
0.0625,0.119164,70,1,26,32,5,5
0.0625,0.119164,160,1,26,32,14,5
0.0625,0.119164,170,1,26,32,15,5
0.0625,0.119164,180,0.75,26,32,16,4
0.0625,0.119164,180,1,26,32,16,5
0.0625,0.119164,200,0,26,32,18,1
0.0625,0.119164,200,0.5,26,32,18,3
0.0625,0.131072,30,0,26,33,1,1
0.0625,0.131072,30,0.25,26,33,1,2
0.0625,0.131072,30,0.5,26,33,1,3
0.0625,0.131072,30,0.75,26,33,1,4
0.0625,0.131072,30,1,26,33,1,5
0.0625,0.131072,40,0,26,33,2,1
0.0625,0.131072,40,0.25,26,33,2,2
0.0625,0.131072,40,0.5,26,33,2,3
0.0625,0.131072,40,0.75,26,33,2,4
0.0625,0.131072,40,1,26,33,2,5
0.0625,0.131072,50,0.25,26,33,3,2
0.0625,0.131072,50,0.5,26,33,3,3
0.0625,0.131072,50,0.75,26,33,3,4
0.0625,0.131072,50,1,26,33,3,5
0.0625,0.131072,60,0.75,26,33,4,4
0.0625,0.131072,70,1,26,33,5,5
0.0625,0.131072,130,0.75,26,33,11,4
0.0625,0.131072,160,1,26,33,14,5
0.0625,0.131072,170,1,26,33,15,5
0.0625,0.131072,180,1,26,33,16,5
0.0625,0.131072,190,0,26,33,17,1
0.0625,0.131072,190,0.75,26,33,17,4
0.0625,0.143748,30,0,26,34,1,1
0.0625,0.143748,30,0.25,26,34,1,2
0.0625,0.143748,30,0.5,26,34,1,3
0.0625,0.143748,30,0.75,26,34,1,4
0.0625,0.143748,30,1,26,34,1,5
0.0625,0.143748,40,0,26,34,2,1
0.0625,0.143748,40,0.25,26,34,2,2
0.0625,0.143748,40,0.5,26,34,2,3
0.0625,0.143748,40,0.75,26,34,2,4
0.0625,0.143748,40,1,26,34,2,5
0.0625,0.143748,50,0.75,26,34,3,4
0.0625,0.143748,50,1,26,34,3,5
0.0625,0.143748,140,1,26,34,12,5
0.0625,0.143748,150,0.75,26,34,13,4
0.0625,0.143748,150,1,26,34,13,5
0.0625,0.143748,160,1,26,34,14,5
0.0625,0.143748,170,1,26,34,15,5
0.0625,0.143748,210,0,26,34,19,1
0.0625,0.157216,30,0.25,26,35,1,2
0.0625,0.157216,30,0.5,26,35,1,3
0.0625,0.157216,30,0.75,26,35,1,4
0.0625,0.157216,30,1,26,35,1,5
0.0625,0.157216,40,0.5,26,35,2,3
0.0625,0.157216,40,0.75,26,35,2,4
0.0625,0.157216,40,1,26,35,2,5
0.0625,0.157216,120,1,26,35,10,5
0.0625,0.157216,140,1,26,35,12,5
0.0625,0.157216,150,0.75,26,35,13,4
0.0625,0.157216,150,1,26,35,13,5
0.0625,0.157216,160,1,26,35,14,5
0.0625,0.157216,170,1,26,35,15,5
0.0625,0.1715,30,0.5,26,36,1,3
0.0625,0.1715,30,0.75,26,36,1,4
0.0625,0.1715,30,1,26,36,1,5
0.0625,0.1715,40,1,26,36,2,5
0.0625,0.1715,50,1,26,36,3,5
0.0625,0.1715,130,1,26,36,11,5
0.0625,0.1715,140,1,26,36,12,5
0.0625,0.1715,170,1,26,36,15,5
0.0625,0.186624,30,0.75,26,37,1,4
0.0625,0.186624,30,1,26,37,1,5
0.0625,0.186624,40,1,26,37,2,5
0.0625,0.186624,120,0.75,26,37,10,4
0.0625,0.186624,120,1,26,37,10,5
0.0625,0.186624,130,1,26,37,11,5
0.0625,0.186624,140,1,26,37,12,5
0.0625,0.186624,160,0.5,26,37,14,3
0.0625,0.202612,110,1,26,38,9,5
0.0625,0.202612,120,1,26,38,10,5
0.0625,0.202612,130,0.75,26,38,11,4
0.0625,0.202612,130,1,26,38,11,5
0.0625,0.202612,140,0.75,26,38,12,4
0.0625,0.202612,140,1,26,38,12,5
0.0625,0.202612,160,0.25,26,38,14,2
0.0625,0.219488,110,1,26,39,9,5
0.0625,0.219488,120,1,26,39,10,5
0.0625,0.219488,130,1,26,39,11,5
0.0625,0.219488,140,0.5,26,39,12,3
0.0625,0.237276,100,1,26,40,8,5
0.0625,0.237276,110,1,26,40,9,5
0.0625,0.237276,120,1,26,40,10,5
0.0625,0.237276,130,0.5,26,40,11,3
0.0625,0.237276,150,0.5,26,40,13,3
0.0625,0.237276,150,0.75,26,40,13,4
0.0625,0.256,100,1,26,41,8,5
0.0625,0.256,110,1,26,41,9,5
0.0625,0.256,120,1,26,41,10,5
0.0625,0.256,130,0.5,26,41,11,3
0.0625,0.256,130,0.75,26,41,11,4
0.0625,0.275684,90,1,26,42,7,5
0.0625,0.275684,100,1,26,42,8,5
0.0625,0.275684,110,1,26,42,9,5
0.0625,0.275684,120,0.75,26,42,10,4
0.0625,0.275684,130,0.5,26,42,11,3
0.0625,0.296352,80,1,26,43,6,5
0.0625,0.296352,100,1,26,43,8,5
0.0625,0.296352,110,0.75,26,43,9,4
0.0625,0.318028,90,1,26,44,7,5
0.0625,0.340736,60,1,26,45,4,5
0.0625,0.340736,80,1,26,45,6,5
0.0625,0.340736,120,0.5,26,45,10,3
0.0625,0.340736,130,1,26,45,11,5
0.0625,0.3645,80,1,26,46,6,5
0.0625,0.3645,110,0.5,26,46,9,3
0.0625,0.3645,110,1,26,46,9,5
0.0625,0.3645,140,0.5,26,46,12,3
0.0625,0.389344,90,1,26,47,7,5
0.0625,0.415292,80,1,26,48,6,5
0.0625,0.442368,70,1,26,49,5,5
0.0625,0.442368,80,1,26,49,6,5
0.0625,0.5,60,1,26,51,4,5
0.0625,0.5,70,1,26,51,5,5
0.0625,0.5,80,1,26,51,6,5
0.0625,0.5,90,1,26,51,7,5
0.070304,0,30,0,27,1,1,1
0.070304,0,40,0,27,1,2,1
0.070304,3.2e-05,30,0,27,3,1,1
0.070304,3.2e-05,30,1,27,3,1,5
0.070304,3.2e-05,40,1,27,3,2,5
0.070304,0.000108,40,0,27,4,2,1
0.070304,0.000256,40,0,27,5,2,1
0.070304,0.0005,30,0,27,6,1,1
0.070304,0.000864,30,0,27,7,1,1
0.070304,0.001372,30,0,27,8,1,1
0.070304,0.001372,30,0.75,27,8,1,4
0.070304,0.001372,30,1,27,8,1,5
0.070304,0.004,30,0,27,11,1,1
0.070304,0.005324,30,0,27,12,1,1
0.070304,0.005324,30,1,27,12,1,5
0.070304,0.006912,30,0,27,13,1,1
0.070304,0.006912,30,1,27,13,1,5
0.070304,0.008788,30,0,27,14,1,1
0.070304,0.008788,30,1,27,14,1,5
0.070304,0.010976,30,0,27,15,1,1
0.070304,0.0135,30,0,27,16,1,1
0.070304,0.0135,30,0.75,27,16,1,4
0.070304,0.016384,30,0,27,17,1,1
0.070304,0.016384,30,0.75,27,17,1,4
0.070304,0.016384,30,1,27,17,1,5
0.070304,0.019652,30,1,27,18,1,5
0.070304,0.023328,30,0,27,19,1,1
0.070304,0.027436,30,0,27,20,1,1
0.070304,0.027436,30,0.5,27,20,1,3
0.070304,0.027436,30,0.75,27,20,1,4
0.070304,0.027436,30,1,27,20,1,5
0.070304,0.032,30,0.5,27,21,1,3
0.070304,0.032,30,0.75,27,21,1,4
0.070304,0.032,30,1,27,21,1,5
0.070304,0.032,40,0,27,21,2,1
0.070304,0.032,150,1,27,21,13,5
0.070304,0.037044,30,0,27,22,1,1
0.070304,0.037044,30,1,27,22,1,5
0.070304,0.037044,40,0,27,22,2,1
0.070304,0.037044,40,0.25,27,22,2,2
0.070304,0.037044,40,0.5,27,22,2,3
0.070304,0.037044,40,0.75,27,22,2,4
0.070304,0.037044,40,1,27,22,2,5
0.070304,0.042592,30,0,27,23,1,1
0.070304,0.042592,30,0.25,27,23,1,2
0.070304,0.042592,30,0.5,27,23,1,3
0.070304,0.042592,30,0.75,27,23,1,4
0.070304,0.042592,40,0,27,23,2,1
0.070304,0.042592,40,0.25,27,23,2,2
0.070304,0.042592,40,0.5,27,23,2,3
0.070304,0.042592,40,0.75,27,23,2,4
0.070304,0.042592,50,0.75,27,23,3,4
0.070304,0.042592,110,1,27,23,9,5
0.070304,0.042592,230,1,27,23,21,5
0.070304,0.042592,240,1,27,23,22,5
0.070304,0.042592,250,1,27,23,23,5
0.070304,0.048668,30,0,27,24,1,1
0.070304,0.048668,30,0.5,27,24,1,3
0.070304,0.048668,30,0.75,27,24,1,4
0.070304,0.048668,30,1,27,24,1,5
0.070304,0.048668,40,0,27,24,2,1
0.070304,0.048668,40,0.25,27,24,2,2
0.070304,0.048668,40,0.75,27,24,2,4
0.070304,0.048668,40,1,27,24,2,5
0.070304,0.048668,50,0,27,24,3,1
0.070304,0.048668,50,0.25,27,24,3,2
0.070304,0.048668,50,0.5,27,24,3,3
0.070304,0.048668,50,0.75,27,24,3,4
0.070304,0.048668,60,0.5,27,24,4,3
0.070304,0.048668,60,0.75,27,24,4,4
0.070304,0.048668,70,0,27,24,5,1
0.070304,0.048668,70,0.5,27,24,5,3
0.070304,0.048668,70,1,27,24,5,5
0.070304,0.048668,80,0,27,24,6,1
0.070304,0.048668,80,0.25,27,24,6,2
0.070304,0.048668,80,0.5,27,24,6,3
0.070304,0.048668,80,0.75,27,24,6,4
0.070304,0.048668,80,1,27,24,6,5
0.070304,0.048668,90,0,27,24,7,1
0.070304,0.048668,90,0.5,27,24,7,3
0.070304,0.048668,90,0.75,27,24,7,4
0.070304,0.048668,90,1,27,24,7,5
0.070304,0.048668,100,0.25,27,24,8,2
0.070304,0.048668,100,0.5,27,24,8,3
0.070304,0.048668,100,1,27,24,8,5
0.070304,0.048668,110,1,27,24,9,5
0.070304,0.048668,120,1,27,24,10,5
0.070304,0.048668,210,1,27,24,19,5
0.070304,0.048668,230,0.75,27,24,21,4
0.070304,0.048668,260,1,27,24,24,5
0.070304,0.048668,270,1,27,24,25,5
0.070304,0.048668,280,0.75,27,24,26,4
0.070304,0.048668,300,0.75,27,24,28,4
0.070304,0.055296,30,0,27,25,1,1
0.070304,0.055296,30,0.25,27,25,1,2
0.070304,0.055296,30,0.5,27,25,1,3
0.070304,0.055296,30,0.75,27,25,1,4
0.070304,0.055296,30,1,27,25,1,5
0.070304,0.055296,40,0,27,25,2,1
0.070304,0.055296,40,0.25,27,25,2,2
0.070304,0.055296,40,0.5,27,25,2,3
0.070304,0.055296,40,0.75,27,25,2,4
0.070304,0.055296,40,1,27,25,2,5
0.070304,0.055296,50,0,27,25,3,1
0.070304,0.055296,50,0.25,27,25,3,2
0.070304,0.055296,50,0.5,27,25,3,3
0.070304,0.055296,50,0.75,27,25,3,4
0.070304,0.055296,50,1,27,25,3,5
0.070304,0.055296,60,0,27,25,4,1
0.070304,0.055296,60,0.5,27,25,4,3
0.070304,0.055296,60,0.75,27,25,4,4
0.070304,0.055296,60,1,27,25,4,5
0.070304,0.055296,70,0,27,25,5,1
0.070304,0.055296,70,0.25,27,25,5,2
0.070304,0.055296,70,0.5,27,25,5,3
0.070304,0.055296,70,0.75,27,25,5,4
0.070304,0.055296,70,1,27,25,5,5
0.070304,0.055296,80,0,27,25,6,1
0.070304,0.055296,80,0.25,27,25,6,2
0.070304,0.055296,80,0.5,27,25,6,3
0.070304,0.055296,80,0.75,27,25,6,4
0.070304,0.055296,80,1,27,25,6,5
0.070304,0.055296,90,0,27,25,7,1
0.070304,0.055296,90,0.25,27,25,7,2
0.070304,0.055296,90,0.5,27,25,7,3
0.070304,0.055296,90,0.75,27,25,7,4
0.070304,0.055296,90,1,27,25,7,5
0.070304,0.055296,100,0.25,27,25,8,2
0.070304,0.055296,100,1,27,25,8,5
0.070304,0.055296,190,0.75,27,25,17,4
0.070304,0.055296,210,0.5,27,25,19,3
0.070304,0.055296,220,1,27,25,20,5
0.070304,0.055296,250,1,27,25,23,5
0.070304,0.055296,270,0.25,27,25,25,2
0.070304,0.055296,280,0.75,27,25,26,4
0.070304,0.055296,290,0.75,27,25,27,4
0.070304,0.0625,30,0,27,26,1,1
0.070304,0.0625,30,0.25,27,26,1,2
0.070304,0.0625,30,0.5,27,26,1,3
0.070304,0.0625,30,0.75,27,26,1,4
0.070304,0.0625,30,1,27,26,1,5
0.070304,0.0625,40,0,27,26,2,1
0.070304,0.0625,40,0.25,27,26,2,2
0.070304,0.0625,40,0.5,27,26,2,3
0.070304,0.0625,40,0.75,27,26,2,4
0.070304,0.0625,40,1,27,26,2,5
0.070304,0.0625,50,0,27,26,3,1
0.070304,0.0625,50,0.25,27,26,3,2
0.070304,0.0625,50,0.5,27,26,3,3
0.070304,0.0625,50,0.75,27,26,3,4
0.070304,0.0625,50,1,27,26,3,5
0.070304,0.0625,60,0,27,26,4,1
0.070304,0.0625,60,0.25,27,26,4,2
0.070304,0.0625,60,0.75,27,26,4,4
0.070304,0.0625,60,1,27,26,4,5
0.070304,0.0625,70,0,27,26,5,1
0.070304,0.0625,70,0.5,27,26,5,3
0.070304,0.0625,70,0.75,27,26,5,4
0.070304,0.0625,70,1,27,26,5,5
0.070304,0.0625,80,0,27,26,6,1
0.070304,0.0625,80,0.25,27,26,6,2
0.070304,0.0625,80,0.5,27,26,6,3
0.070304,0.0625,80,0.75,27,26,6,4
0.070304,0.0625,80,1,27,26,6,5
0.070304,0.0625,90,0.25,27,26,7,2
0.070304,0.0625,90,0.5,27,26,7,3
0.070304,0.0625,90,0.75,27,26,7,4
0.070304,0.0625,90,1,27,26,7,5
0.070304,0.0625,100,0.75,27,26,8,4
0.070304,0.0625,100,1,27,26,8,5
0.070304,0.0625,110,1,27,26,9,5
0.070304,0.0625,190,1,27,26,17,5
0.070304,0.0625,210,1,27,26,19,5
0.070304,0.0625,230,1,27,26,21,5
0.070304,0.0625,240,0.75,27,26,22,4
0.070304,0.0625,260,0.5,27,26,24,3
0.070304,0.0625,260,0.75,27,26,24,4
0.070304,0.0625,280,0.5,27,26,26,3
0.070304,0.070304,30,0,27,27,1,1
0.070304,0.070304,30,0.25,27,27,1,2
0.070304,0.070304,30,0.5,27,27,1,3
0.070304,0.070304,30,0.75,27,27,1,4
0.070304,0.070304,30,1,27,27,1,5
0.070304,0.070304,40,0,27,27,2,1
0.070304,0.070304,40,0.25,27,27,2,2
0.070304,0.070304,40,0.5,27,27,2,3
0.070304,0.070304,40,0.75,27,27,2,4
0.070304,0.070304,40,1,27,27,2,5
0.070304,0.070304,50,0.5,27,27,3,3
0.070304,0.070304,50,0.75,27,27,3,4
0.070304,0.070304,50,1,27,27,3,5
0.070304,0.070304,60,0,27,27,4,1
0.070304,0.070304,60,0.25,27,27,4,2
0.070304,0.070304,60,0.5,27,27,4,3
0.070304,0.070304,60,0.75,27,27,4,4
0.070304,0.070304,60,1,27,27,4,5
0.070304,0.070304,70,0,27,27,5,1
0.070304,0.070304,70,0.25,27,27,5,2
0.070304,0.070304,70,0.5,27,27,5,3
0.070304,0.070304,70,0.75,27,27,5,4
0.070304,0.070304,70,1,27,27,5,5
0.070304,0.070304,80,0,27,27,6,1
0.070304,0.070304,80,0.25,27,27,6,2
0.070304,0.070304,80,0.5,27,27,6,3
0.070304,0.070304,80,0.75,27,27,6,4
0.070304,0.070304,80,1,27,27,6,5
0.070304,0.070304,90,0.75,27,27,7,4
0.070304,0.070304,90,1,27,27,7,5
0.070304,0.070304,100,0.75,27,27,8,4
0.070304,0.070304,100,1,27,27,8,5
0.070304,0.070304,180,0.75,27,27,16,4
0.070304,0.070304,200,0.5,27,27,18,3
0.070304,0.070304,200,1,27,27,18,5
0.070304,0.070304,210,0.5,27,27,19,3
0.070304,0.070304,250,0.5,27,27,23,3
0.070304,0.070304,250,1,27,27,23,5
0.070304,0.070304,260,0.25,27,27,24,2
0.070304,0.070304,260,0.5,27,27,24,3
0.070304,0.078732,30,0,27,28,1,1
0.070304,0.078732,30,0.25,27,28,1,2
0.070304,0.078732,30,0.5,27,28,1,3
0.070304,0.078732,30,0.75,27,28,1,4
0.070304,0.078732,30,1,27,28,1,5
0.070304,0.078732,40,0,27,28,2,1
0.070304,0.078732,40,0.25,27,28,2,2
0.070304,0.078732,40,0.5,27,28,2,3
0.070304,0.078732,40,1,27,28,2,5
0.070304,0.078732,50,0,27,28,3,1
0.070304,0.078732,50,0.25,27,28,3,2
0.070304,0.078732,50,0.5,27,28,3,3
0.070304,0.078732,50,0.75,27,28,3,4
0.070304,0.078732,50,1,27,28,3,5
0.070304,0.078732,60,0,27,28,4,1
0.070304,0.078732,60,0.25,27,28,4,2
0.070304,0.078732,60,0.5,27,28,4,3
0.070304,0.078732,60,0.75,27,28,4,4
0.070304,0.078732,60,1,27,28,4,5
0.070304,0.078732,70,0,27,28,5,1
0.070304,0.078732,70,0.25,27,28,5,2
0.070304,0.078732,70,0.5,27,28,5,3
0.070304,0.078732,70,0.75,27,28,5,4
0.070304,0.078732,70,1,27,28,5,5
0.070304,0.078732,80,0,27,28,6,1
0.070304,0.078732,80,0.5,27,28,6,3
0.070304,0.078732,80,0.75,27,28,6,4
0.070304,0.078732,80,1,27,28,6,5
0.070304,0.078732,90,0.5,27,28,7,3
0.070304,0.078732,90,0.75,27,28,7,4
0.070304,0.078732,90,1,27,28,7,5
0.070304,0.078732,160,1,27,28,14,5
0.070304,0.078732,180,0.5,27,28,16,3
0.070304,0.078732,200,0.5,27,28,18,3
0.070304,0.078732,200,0.75,27,28,18,4
0.070304,0.078732,210,1,27,28,19,5
0.070304,0.078732,240,0.75,27,28,22,4
0.070304,0.078732,260,0.5,27,28,24,3
0.070304,0.087808,30,0,27,29,1,1
0.070304,0.087808,30,0.25,27,29,1,2
0.070304,0.087808,30,0.5,27,29,1,3
0.070304,0.087808,30,0.75,27,29,1,4
0.070304,0.087808,30,1,27,29,1,5
0.070304,0.087808,40,0.25,27,29,2,2
0.070304,0.087808,40,0.5,27,29,2,3
0.070304,0.087808,40,0.75,27,29,2,4
0.070304,0.087808,40,1,27,29,2,5
0.070304,0.087808,50,0,27,29,3,1
0.070304,0.087808,50,0.25,27,29,3,2
0.070304,0.087808,50,0.5,27,29,3,3
0.070304,0.087808,50,0.75,27,29,3,4
0.070304,0.087808,50,1,27,29,3,5
0.070304,0.087808,60,0,27,29,4,1
0.070304,0.087808,60,0.25,27,29,4,2
0.070304,0.087808,60,0.5,27,29,4,3
0.070304,0.087808,60,0.75,27,29,4,4
0.070304,0.087808,60,1,27,29,4,5
0.070304,0.087808,70,0,27,29,5,1
0.070304,0.087808,70,0.25,27,29,5,2
0.070304,0.087808,70,0.5,27,29,5,3
0.070304,0.087808,70,0.75,27,29,5,4
0.070304,0.087808,70,1,27,29,5,5
0.070304,0.087808,80,0.5,27,29,6,3
0.070304,0.087808,80,0.75,27,29,6,4
0.070304,0.087808,80,1,27,29,6,5
0.070304,0.087808,90,0.5,27,29,7,3
0.070304,0.087808,90,1,27,29,7,5
0.070304,0.087808,160,0.75,27,29,14,4
0.070304,0.087808,180,1,27,29,16,5
0.070304,0.087808,190,1,27,29,17,5
0.070304,0.087808,200,0.75,27,29,18,4
0.070304,0.087808,200,1,27,29,18,5
0.070304,0.087808,230,0,27,29,21,1
0.070304,0.097556,30,0,27,30,1,1
0.070304,0.097556,30,0.25,27,30,1,2
0.070304,0.097556,30,0.5,27,30,1,3
0.070304,0.097556,30,0.75,27,30,1,4
0.070304,0.097556,30,1,27,30,1,5
0.070304,0.097556,40,0,27,30,2,1
0.070304,0.097556,40,0.25,27,30,2,2
0.070304,0.097556,40,0.5,27,30,2,3
0.070304,0.097556,40,0.75,27,30,2,4
0.070304,0.097556,40,1,27,30,2,5
0.070304,0.097556,50,0.25,27,30,3,2
0.070304,0.097556,50,0.5,27,30,3,3
0.070304,0.097556,50,0.75,27,30,3,4
0.070304,0.097556,50,1,27,30,3,5
0.070304,0.097556,60,0,27,30,4,1
0.070304,0.097556,60,0.25,27,30,4,2
0.070304,0.097556,60,0.5,27,30,4,3
0.070304,0.097556,60,0.75,27,30,4,4
0.070304,0.097556,60,1,27,30,4,5
0.070304,0.097556,70,0,27,30,5,1
0.070304,0.097556,70,0.5,27,30,5,3
0.070304,0.097556,70,0.75,27,30,5,4
0.070304,0.097556,70,1,27,30,5,5
0.070304,0.097556,80,0.5,27,30,6,3
0.070304,0.097556,80,0.75,27,30,6,4
0.070304,0.097556,80,1,27,30,6,5
0.070304,0.097556,120,1,27,30,10,5
0.070304,0.097556,150,1,27,30,13,5
0.070304,0.097556,160,1,27,30,14,5
0.070304,0.097556,180,1,27,30,16,5
0.070304,0.097556,190,1,27,30,17,5
0.070304,0.097556,200,0.25,27,30,18,2
0.070304,0.097556,200,1,27,30,18,5
0.070304,0.097556,250,0.5,27,30,23,3
0.070304,0.108,30,0,27,31,1,1
0.070304,0.108,30,0.25,27,31,1,2
0.070304,0.108,30,0.5,27,31,1,3
0.070304,0.108,30,0.75,27,31,1,4
0.070304,0.108,30,1,27,31,1,5
0.070304,0.108,40,0,27,31,2,1
0.070304,0.108,40,0.25,27,31,2,2
0.070304,0.108,40,0.5,27,31,2,3
0.070304,0.108,40,0.75,27,31,2,4
0.070304,0.108,40,1,27,31,2,5
0.070304,0.108,50,0,27,31,3,1
0.070304,0.108,50,0.25,27,31,3,2
0.070304,0.108,50,0.5,27,31,3,3
0.070304,0.108,50,0.75,27,31,3,4
0.070304,0.108,50,1,27,31,3,5
0.070304,0.108,60,0,27,31,4,1
0.070304,0.108,60,0.25,27,31,4,2
0.070304,0.108,60,0.5,27,31,4,3
0.070304,0.108,60,0.75,27,31,4,4
0.070304,0.108,70,0.5,27,31,5,3
0.070304,0.108,70,0.75,27,31,5,4
0.070304,0.108,70,1,27,31,5,5
0.070304,0.108,80,0.75,27,31,6,4
0.070304,0.108,80,1,27,31,6,5
0.070304,0.108,160,0.75,27,31,14,4
0.070304,0.108,170,1,27,31,15,5
0.070304,0.108,180,0.25,27,31,16,2
0.070304,0.108,180,1,27,31,16,5
0.070304,0.108,190,0.5,27,31,17,3
0.070304,0.108,190,1,27,31,17,5
0.070304,0.108,200,0.75,27,31,18,4
0.070304,0.108,210,0.5,27,31,19,3
0.070304,0.119164,30,0,27,32,1,1
0.070304,0.119164,30,0.25,27,32,1,2
0.070304,0.119164,30,0.5,27,32,1,3
0.070304,0.119164,30,0.75,27,32,1,4
0.070304,0.119164,30,1,27,32,1,5
0.070304,0.119164,40,0,27,32,2,1
0.070304,0.119164,40,0.25,27,32,2,2
0.070304,0.119164,40,0.5,27,32,2,3
0.070304,0.119164,40,0.75,27,32,2,4
0.070304,0.119164,40,1,27,32,2,5
0.070304,0.119164,50,0.25,27,32,3,2
0.070304,0.119164,50,0.5,27,32,3,3
0.070304,0.119164,50,0.75,27,32,3,4
0.070304,0.119164,50,1,27,32,3,5
0.070304,0.119164,60,0.25,27,32,4,2
